customer_id,first_name,last_name,email,country,city,signup_date,age,gender,employment_status,annual_income,customer_segment,kyc_status,is_duplicate_profile
100838,Sara,Dubois,user100838@example.com,Germany,Rotterdam,2022-11-25,23,Female,Employed,15493.55,Student,Verified,False
100839,Emma,Rossi,user100839@example.com,Poland,Warsaw,2023-11-16,54,Female,Student,24834.09,Mass Market,Verified,False
100840,Julia,Jansen,user100840@example.com,Portugal,Brussels,2024-09-07,40,Female,Self-employed,125578.73,Premium,Verified,False
100841,Emma,Martin,user100841@example.com,Belgium,Paris,2023-05-08,73,Female,Employed,35420.6,Retiree,Verified,False
100842,Sofia,Garcia,user100842@example.com,Spain,Stockholm,2024-05-25,53,Female,Employed,111291.51,Premium,Verified,False
100843,Finn,Silva,user100843@example.com,Netherlands,Rotterdam,2024-02-09,33,Male,Employed,30719.02,Young Professional,Verified,False
100844,Daan,Jansen,user100844@example.com,Belgium,Stockholm,2024-05-18,26,Female,Employed,26714.72,Young Professional,,False
100845,Daan,Silva,user100845@example.com,Italy,Dublin,2022-01-17,32,Male,Employed,54539.75,Mass Market,Pending,False
100846,Leo,Rossi,user100846@example.com,Netherlands,Stockholm,2024-10-18,61,Male,Self-employed,65681.93,Mass Market,Verified,False
100847,Daan,Rossi,user100847@example.com,Netherlands,Milan,2022-02-13,30,Male,Self-employed,40145.23,Young Professional,Verified,False
100848,Lucas,Nowak,user100848@example.com,Netherlands,Amsterdam,2023-12-15,24,Male,Employed,21714.54,Young Professional,Verified,False
100849,Lucas,Dubois,user100849@example.com,Holland,Milan,2023-01-02,63,Female,Employed,38796.52,Mass Market,Verified,False
100850,Sofia,Nowak,user100850@example.com,Netherlands,Milan,2023-03-19,63,Male,Employed,36715.27,Retiree,Verified,False
100851,Anna,Silva,user100851@example.com,Italy,Milan,2024-09-14,19,Male,Employed,,Student,Verified,False
100852,Sara,Smit,user100852@example.com,Belgium,Paris,2022-05-20,33,Female,Student,39643.75,Young Professional,Rejected,False
100853,Daan,Dubois,user100853@example.com,Belgie,Warsaw,2023-10-13,61,Female,Employed,136619.74,Premium,Verified,False
100854,Noah,Jansen,user100854@example.com,Germany,Milan,2022-11-13,37,Female,Unemployed,,Premium,Verified,False
100855,Sofia,Smit,user100855@example.com,Germany,Stockholm,2022-10-18,19,Male,Employed,16078.25,Student,Verified,False
100856,Leo,Garcia,user100856@example.com,Spain,Brussels,2023-09-17,27,Female,Employed,,Student,Verified,False
100857,Leo,Nowak,user100857@example.com,France,Warsaw,2024-04-22,50,Female,Employed,,Mass Market,Verified,False
100858,Sara,Nowak,user100858@example.com,Netherlands,Berlin,2022-01-19,21,Female,Employed,14414.04,Student,Pending,False
100859,Sofia,Garcia,user100859@example.com,Germany,Madrid,2023-08-27,46,Male,Employed,81253.06,Premium,Pending,False
100860,Leo,Smit,user100860@example.com,Spain,Brussels,2023-10-21,20,Female,Employed,12524.98,Student,Verified,False
100861,Sara,Jansen,user100861@example.com,Sweden,Madrid,2022-07-07,33,Female,Employed,,Mass Market,Verified,False
100862,Noah,Rossi,user100862@example.com,Netherlands,Stockholm,2023-10-25,26,Female,Employed,,Mass Market,Verified,False
100863,Noah,Martin,user100863@example.com,Germany,Paris,2023-01-14,41,Male,,95123.91,Premium,Verified,False
100864,Julia,Dubois,user100864@example.com,Spain,Amsterdam,2023-07-07,26,Female,Retired,35310.09,Mass Market,Verified,False
100865,Daan,Jansen,user100865@example.com,NL,Warsaw,2022-08-28,58,Male,Unemployed,18521.42,SMB Owner,Verified,False
100866,Mila,Andersson,user100866@example.com,Spain,Berlin,2022-02-13,25,Male,Employed,31045.1,Young Professional,Verified,False
100867,Finn,Dubois,user100867@example.com,Sweden,Rotterdam,2024-11-14,63,Male,Employed,57166.87,Mass Market,Verified,False
100868,Daan,Muller,user100868@example.com,Netherlands,Milan,2023-07-01,33,Male,Employed,50293.16,Young Professional,Verified,False
100869,Leo,Nowak,user100869@example.com,Belgium,Madrid,2023-11-05,42,Female,Student,81069.16,SMB Owner,Pending,False
100870,Noah,Dubois,user100870@example.com,Netherlands,Stockholm,2022-03-10,37,Female,Student,23699.48,Young Professional,Verified,False
100871,Sofia,Jansen,user100871@example.com,BE,Berlin,2022-01-17,27,Female,Employed,22889.58,Mass Market,Pending,False
100872,Emma,Nowak,user100872@example.com,Sweden,Milan,2022-04-12,52,Male,Student,41414.3,Mass Market,Verified,False
100873,Lucas,Garcia,user100873@example.com,Spain,Milan,2024-06-23,35,Male,Employed,,Premium,Verified,False
100874,Leo,Dubois,user100874@example.com,The Netherlands,Rotterdam,2024-11-20,56,Male,Retired,,Mass Market,Pending,False
100875,Finn,Jansen,user100875@example.com,Germany,Paris,2023-07-24,27,Male,Unemployed,44579.0,Young Professional,Rejected,False
100876,Mila,Garcia,user100876@example.com,Spain,Madrid,2022-08-23,40,Female,Employed,55797.79,SMB Owner,Verified,False
100877,Sara,Martin,user100877@example.com,Portugal,Amsterdam,2023-10-17,30,Male,,36086.86,Young Professional,Verified,False
100878,Finn,Andersson,user100878@example.com,Belgium,Warsaw,2023-07-13,27,Male,,41751.0,Young Professional,Verified,False
100879,Lucas,Smit,user100879@example.com,Belgium,Dublin,2022-05-07,56,Female,Student,,Mass Market,Verified,False
100880,Sofia,Andersson,user100880@example.com,Italy,Amsterdam,2023-06-08,27,Female,Student,34106.48,Young Professional,Verified,False
100881,Lucas,Dubois,user100881@example.com,Netherlands,Brussels,2022-07-10,32,Male,Employed,28177.65,Mass Market,Verified,False
100882,Emma,Andersson,user100882@example.com,Poland,Berlin,2022-02-17,60,Male,Self-employed,26965.99,Mass Market,Verified,False
100883,Noah,Nowak,user100883@example.com,Belgium,Warsaw,2023-09-20,27,Female,Student,52369.85,Young Professional,Verified,False
100884,Sara,Garcia,user100884@example.com,Germany,Madrid,2023-12-06,49,Female,Employed,22789.38,Mass Market,Pending,False
100885,Finn,Silva,user100885@example.com,Italy,Dublin,2024-08-29,20,Male,Employed,18194.35,Student,Verified,False
100886,Emma,Dubois,user100886@example.com,Netherlands,Berlin,2024-10-13,33,Male,Employed,36015.04,Young Professional,Verified,False
100887,Noah,Muller,user100887@example.com,Netherlands,Warsaw,2023-11-06,35,,Student,29530.31,Young Professional,Verified,False
100888,Lucas,Silva,user100888@example.com,Netherlands,Warsaw,2022-08-29,19,Male,Employed,,Student,Verified,False
100889,Lucas,Smit,user100889@example.com,France,Berlin,2022-07-27,47,Male,Employed,118821.49,Premium,Verified,False
100890,Liam,Martin,user100890@example.com,Netherlands,Amsterdam,2024-09-30,33,Female,Employed,31179.68,Mass Market,Verified,False
100891,Lucas,Andersson,user100891@example.com,Belgium,Dublin,2023-03-22,75,Female,Employed,,Retiree,Rejected,False
100892,Noah,Garcia,user100892@example.com,Netherlands,Madrid,2024-04-27,37,Male,Employed,,SMB Owner,Verified,False
100893,Anna,Muller,user100893@example.com,Spain,Warsaw,2022-11-28,32,Male,Student,46175.77,Young Professional,Verified,False
100894,Daan,Martin,user100894@example.com,Netherlands,Warsaw,2022-11-03,33,Male,Unemployed,34603.69,Mass Market,Verified,False
100895,Sara,Martin,user100895@example.com,Italy,Paris,2024-04-07,22,Male,,30964.34,Mass Market,Verified,False
100896,Sara,Rossi,user100896@example.com,Poland,Paris,2024-05-27,32,Female,Employed,41701.6,Young Professional,Rejected,False
100897,Noah,Nowak,user100897@example.com,Germany,Amsterdam,2022-07-22,66,Male,Student,31284.09,Retiree,Verified,False
100898,Noah,Dubois,user100898@example.com,Germany,Rotterdam,2023-10-13,24,Male,Employed,56612.82,Young Professional,Verified,False
100899,Sara,Garcia,user100899@example.com,Spain,Paris,2023-10-07,70,Female,Retired,40755.84,Retiree,Verified,False
100900,Sara,Nowak,user100900@example.com,France,Brussels,2022-08-14,32,Male,Employed,59665.03,Young Professional,Verified,False
100901,Sara,Jansen,user100901@example.com,Netherlands,Stockholm,2024-01-16,40,Female,Self-employed,56918.35,Mass Market,Verified,False
100902,Noah,Jansen,user100902@example.com,France,Brussels,2024-12-14,60,Male,Student,46779.51,Mass Market,Verified,False
100903,Noah,Smit,user100903@example.com,Italy,Warsaw,2022-07-16,51,Female,Student,24266.58,Mass Market,Verified,False
100904,Sofia,Andersson,user100904@example.com,Italy,Paris,2022-12-12,35,Male,Employed,10341.38,Mass Market,Verified,False
100905,Finn,Muller,user100905@example.com,Germany,Berlin,2024-06-28,19,Other,Employed,21219.45,Student,Verified,False
100906,Sara,Andersson,user100906@example.com,Portugal,Madrid,2023-05-28,25,Male,Employed,,Young Professional,Verified,False
100907,Sara,Muller,user100907@example.com,Spain,Paris,2022-11-13,77,Male,Employed,32858.62,Retiree,Verified,False
100908,Julia,Muller,user100908@example.com,Holland,Brussels,2024-02-09,32,Male,Employed,45546.45,Young Professional,Pending,False
100909,Julia,Andersson,user100909@example.com,Germany,Stockholm,2022-10-17,42,Female,Employed,,SMB Owner,Verified,False
100910,Mila,Silva,user100910@example.com,Spain,Milan,2022-07-15,77,Male,Employed,49655.21,Retiree,Pending,False
100911,Julia,Jansen,user100911@example.com,ES,Milan,2024-11-14,40,Female,Student,61051.78,Mass Market,Verified,False
100912,Sofia,Martin,user100912@example.com,Italy,Paris,2024-03-04,37,Male,Self-employed,47457.51,Young Professional,,False
100913,Emma,Muller,user100913@example.com,France,Milan,2022-07-04,23,Female,Employed,23740.29,Mass Market,,False
100914,Sofia,Nowak,user100914@example.com,Netherlands,Brussels,2024-05-27,60,Female,Employed,,Premium,Pending,False
100915,Sara,Muller,user100915@example.com,Germany,Paris,2024-03-07,23,Male,Employed,11344.5,Student,Verified,False
100916,Sara,Martin,user100916@example.com,Italy,Paris,2022-05-17,22,Female,Student,7393.51,Student,Pending,False
100917,Daan,Smit,user100917@example.com,Belgium,Berlin,2024-02-11,40,Male,Employed,31716.42,Mass Market,Verified,False
100918,Lucas,Andersson,user100918@example.com,Netherlands,Madrid,2022-05-21,20,Male,Employed,13208.01,Student,Verified,False
100919,Julia,Martin,user100919@example.com,Poland,Milan,2022-07-25,36,Female,Employed,40451.55,Young Professional,Verified,False
100920,Emma,Dubois,user100920@example.com,Belgium,Rotterdam,2023-04-22,66,Female,Employed,13303.54,Retiree,Verified,False
100921,Julia,Muller,user100921@example.com,Germany,Brussels,2024-04-30,36,Male,Employed,42377.48,Young Professional,Verified,False
100922,Sara,Garcia,user100922@example.com,Belgium,Milan,2022-04-01,36,Female,,60402.13,Young Professional,Verified,False
100923,Noah,Smit,user100923@example.com,Germany,Brussels,2022-09-03,51,Male,Employed,35733.37,Mass Market,Verified,False
100924,Leo,Martin,user100924@example.com,Holland,Milan,2024-11-18,20,Male,Student,20195.25,Student,Verified,False
100925,Anna,Muller,user100925@example.com,France,Berlin,2024-02-06,39,Female,Student,40144.77,Mass Market,Verified,False
100926,Lucas,Silva,user100926@example.com,Italy,Warsaw,2022-03-28,31,Other,Employed,,Young Professional,Verified,False
100927,Mila,Martin,user100927@example.com,Germany,Warsaw,2023-07-25,35,Male,Employed,44129.71,Young Professional,Verified,False
100928,Sara,Rossi,user100928@example.com,The Netherlands,Madrid,2024-11-24,52,Male,Retired,59606.78,Mass Market,Verified,False
100929,Sofia,Muller,user100929@example.com,Belgium,Brussels,2024-07-15,56,Female,Retired,133905.07,Premium,Verified,False
100930,Julia,Garcia,user100930@example.com,Germany,Milan,2024-10-14,45,Male,Employed,11362.09,Mass Market,Verified,False
100931,Noah,Martin,user100931@example.com,Germany,Stockholm,2022-03-16,25,Female,Employed,40769.6,Young Professional,Verified,False
100932,Liam,Andersson,user100932@example.com,Nederland,Paris,2022-05-27,29,Male,Unemployed,43927.18,Young Professional,Verified,False
100933,Julia,Nowak,user100933@example.com,Italy,Amsterdam,2023-11-30,30,Other,Employed,18985.8,Young Professional,Verified,False
100934,Daan,Andersson,user100934@example.com,Netherlands,Rotterdam,2022-04-14,40,Female,Employed,31383.27,Mass Market,Verified,False
100935,Liam,Nowak,user100935@example.com,Netherlands,Stockholm,2023-01-16,31,Female,Self-employed,93001.74,SMB Owner,Verified,False
100936,Emma,Garcia,user100936@example.com,France,Berlin,2022-12-10,43,Male,Student,15546.94,Mass Market,Verified,False
100937,Daan,Nowak,user100937@example.com,France,Milan,2023-10-15,59,Female,Self-employed,20063.52,Mass Market,Verified,False
100938,Leo,Martin,user100938@example.com,Netherlands,Berlin,2023-10-20,29,Female,Employed,44158.44,Young Professional,Verified,False
100939,Liam,Martin,user100939@example.com,Netherlands,Stockholm,2022-12-26,61,Male,Retired,50296.27,Mass Market,Verified,False
100940,Anna,Dubois,user100940@example.com,Spain,Paris,2023-01-07,58,Male,Student,89341.86,SMB Owner,Verified,False
100941,Sara,Jansen,user100941@example.com,Poland,Milan,2023-12-21,34,Female,Employed,53901.29,Mass Market,Verified,False
100942,Liam,Dubois,user100942@example.com,Netherlands,Madrid,2022-08-22,24,Female,Employed,15769.44,Student,Verified,False
100943,Emma,Andersson,user100943@example.com,Spain,Brussels,2024-12-09,53,Female,Employed,40092.27,Mass Market,Verified,False
100944,Anna,Silva,user100944@example.com,Netherlands,Paris,2024-02-04,57,Female,Student,72099.68,SMB Owner,Verified,False
100945,Lucas,Jansen,user100945@example.com,France,Madrid,2024-06-02,31,Female,Student,40925.59,Young Professional,Verified,False
100946,Noah,Dubois,user100946@example.com,Belgium,Stockholm,2024-04-17,36,Female,Employed,,SMB Owner,Verified,False
100947,Liam,Nowak,user100947@example.com,Germany,Warsaw,2023-03-09,33,Male,Self-employed,46729.82,Mass Market,,False
100948,Daan,Jansen,user100948@example.com,France,Dublin,2024-05-25,64,Male,Employed,80627.5,Premium,Verified,False
100949,Noah,Garcia,user100949@example.com,Belgium,Amsterdam,2024-07-06,27,Female,Student,13329.46,Student,Pending,False
100950,Emma,Muller,user100950@example.com,Netherlands,Warsaw,2024-03-31,41,Male,Self-employed,99353.99,Premium,Verified,False
100951,Emma,Nowak,user100951@example.com,Germany,Warsaw,2022-11-12,80,Female,Employed,41093.01,Retiree,Verified,False
100952,Daan,Martin,user100952@example.com,Poland,Rotterdam,2022-12-20,49,Female,Employed,33244.9,Mass Market,,False
100953,Leo,Martin,user100953@example.com,Italy,Berlin,2023-08-12,64,Other,Employed,33293.09,Mass Market,Verified,False
100954,Daan,Martin,user100954@example.com,Belgium,Stockholm,2022-02-27,79,Male,Employed,40631.06,Retiree,Verified,False
100955,Finn,Garcia,user100955@example.com,France,Dublin,2024-06-26,50,Female,Self-employed,,Mass Market,Pending,False
100956,Sara,Andersson,user100956@example.com,Netherlands,Milan,2023-08-26,61,Female,Employed,25788.97,Retiree,Verified,False
100957,Mila,Dubois,user100957@example.com,Germany,Madrid,2024-05-30,42,Male,Self-employed,93143.57,SMB Owner,Verified,False
100958,Lucas,Rossi,user100958@example.com,Ireland,Berlin,2024-04-15,71,Male,Student,9893.3,Retiree,Verified,False
100959,Lucas,Nowak,user100959@example.com,Netherlands,Rotterdam,2022-05-06,26,Male,Employed,19782.11,Student,Verified,False
100960,Lucas,Dubois,user100960@example.com,SE,Madrid,2023-10-11,77,Female,Employed,26465.05,Retiree,Verified,False
100961,Daan,Silva,user100961@example.com,Portugal,Berlin,2022-04-02,21,Male,Employed,,Student,Verified,False
100962,Julia,Martin,user100962@example.com,France,Amsterdam,2022-04-07,33,Female,Employed,41238.79,Mass Market,Verified,False
100963,Liam,Dubois,user100963@example.com,Germany,Warsaw,2022-10-29,43,Female,Employed,27989.84,Mass Market,Pending,False
100964,Sara,Dubois,user100964@example.com,Netherlands,Milan,2022-03-15,30,Male,Employed,23341.13,Mass Market,Verified,False
100965,Mila,Andersson,user100965@example.com,Germany,Madrid,2023-11-01,52,Male,Unemployed,0.0,Mass Market,Verified,False
100966,Julia,Martin,user100966@example.com,France,Brussels,2022-03-22,29,Male,Employed,48808.57,Mass Market,Pending,False
100967,Mila,Martin,user100967@example.com,Germany,Stockholm,2024-07-13,46,Female,,94495.39,Premium,Verified,False
100968,Anna,Andersson,user100968@example.com,IT,Rotterdam,2024-03-27,44,Female,Employed,58281.02,SMB Owner,Verified,False
100969,Emma,Garcia,user100969@example.com,Netherlands,Warsaw,2024-05-19,36,Male,Employed,55007.18,Young Professional,Verified,False
100970,Emma,Andersson,user100970@example.com,Portugal,Stockholm,2024-08-15,74,Female,Employed,39548.03,Retiree,Verified,False
100971,Liam,Andersson,user100971@example.com,Portugal,Madrid,2023-08-26,33,Male,Employed,39593.88,Mass Market,Verified,False
100972,Finn,Dubois,user100972@example.com,France,Warsaw,2024-09-11,37,Female,Self-employed,20920.28,Mass Market,Verified,False
100973,Anna,Jansen,user100973@example.com,Netherlands,Paris,2023-07-31,26,Male,Employed,21472.22,Student,Verified,False
100974,Julia,Nowak,user100974@example.com,Netherlands,Warsaw,2022-02-09,58,Female,Self-employed,,SMB Owner,Verified,False
100975,Julia,Smit,user100975@example.com,Netherlands,Milan,2022-05-07,36,Female,Employed,52871.52,Young Professional,Verified,False
100976,Lucas,Andersson,user100976@example.com,Netherlands,Warsaw,2024-04-27,21,Female,Employed,,Student,Verified,False
100977,Sofia,Rossi,user100977@example.com,France,Amsterdam,2023-09-03,32,Male,Employed,48756.61,Young Professional,Verified,False
100978,Sofia,Garcia,user100978@example.com,Belgium,Amsterdam,2023-01-25,41,Male,Unemployed,45880.96,Mass Market,Verified,False
100979,Sara,Nowak,user100979@example.com,Italy,Berlin,2022-07-08,50,Male,Employed,14734.84,Mass Market,Verified,False
100980,Liam,Garcia,user100980@example.com,Germany,Berlin,2022-06-27,21,Male,Employed,15249.35,Student,Verified,False
